row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales
88,CA-2018-155558,26/10/2018,02/11/2018,STANDARD CLASS,PG-18895,PAUL GONZALEZ,CONSUMER,UNITED STATES,ROCHESTER,MINNESOTA,55901.0,CENTRAL,OFF-LA-10000134,OFFICE SUPPLIES,LABELS,AVERY 511,6.16
89,CA-2017-159695,05/04/2017,10/04/2017,SECOND CLASS,GM-14455,GARY MITCHUM,HOME OFFICE,UNITED STATES,HOUSTON,TEXAS,77095.0,CENTRAL,OFF-ST-10003442,OFFICE SUPPLIES,STORAGE,ELDON PORTABLE MOBILE MANAGER,158.368
90,CA-2017-109806,17/09/2017,22/09/2017,STANDARD CLASS,JS-15685,JIM SINK,CORPORATE,UNITED STATES,LOS ANGELES,CALIFORNIA,90036.0,WEST,OFF-AR-10004930,OFFICE SUPPLIES,ART,TURQUOISE LEAD HOLDER WITH POCKET CLIP,20.1
91,CA-2017-109806,17/09/2017,22/09/2017,STANDARD CLASS,JS-15685,JIM SINK,CORPORATE,UNITED STATES,LOS ANGELES,CALIFORNIA,90036.0,WEST,TEC-PH-10004093,TECHNOLOGY,PHONES,PANASONIC KX-TS550,73.584
92,CA-2017-109806,17/09/2017,22/09/2017,STANDARD CLASS,JS-15685,JIM SINK,CORPORATE,UNITED STATES,LOS ANGELES,CALIFORNIA,90036.0,WEST,OFF-PA-10000304,OFFICE SUPPLIES,PAPER,XEROX 1995,6.48
93,CA-2016-149587,31/01/2016,05/02/2016,SECOND CLASS,KB-16315,KARL BRAUN,CONSUMER,UNITED STATES,MINNEAPOLIS,MINNESOTA,55407.0,CENTRAL,OFF-PA-10003177,OFFICE SUPPLIES,PAPER,XEROX 1999,12.96
94,CA-2016-149587,31/01/2016,05/02/2016,SECOND CLASS,KB-16315,KARL BRAUN,CONSUMER,UNITED STATES,MINNEAPOLIS,MINNESOTA,55407.0,CENTRAL,FUR-FU-10003799,FURNITURE,FURNISHINGS,"SETH THOMAS 13 1/2"" WALL CLOCK",53.34
95,CA-2016-149587,31/01/2016,05/02/2016,SECOND CLASS,KB-16315,KARL BRAUN,CONSUMER,UNITED STATES,MINNEAPOLIS,MINNESOTA,55407.0,CENTRAL,OFF-BI-10002852,OFFICE SUPPLIES,BINDERS,IBICO STANDARD TRANSPARENT COVERS,32.96
96,US-2018-109484,06/11/2018,12/11/2018,STANDARD CLASS,RB-19705,ROGER BARCIO,HOME OFFICE,UNITED STATES,PORTLAND,OREGON,97206.0,WEST,OFF-BI-10004738,OFFICE SUPPLIES,BINDERS,FLEXIBLE LEATHER- LOOK CLASSIC COLLECTION RING BINDER,5.682
97,CA-2018-161018,09/11/2018,11/11/2018,SECOND CLASS,PN-18775,PARHENA NORRIS,HOME OFFICE,UNITED STATES,NEW YORK CITY,NEW YORK,10009.0,EAST,FUR-FU-10000629,FURNITURE,FURNISHINGS,9-3/4 DIAMETER ROUND WALL CLOCK,96.53
98,CA-2018-157833,17/06/2018,20/06/2018,FIRST CLASS,KD-16345,KATHERINE DUCICH,CONSUMER,UNITED STATES,SAN FRANCISCO,CALIFORNIA,94122.0,WEST,OFF-BI-10001721,OFFICE SUPPLIES,BINDERS,TRIMFLEX FLEXIBLE POST BINDERS,51.312
99,CA-2017-149223,06/09/2017,11/09/2017,STANDARD CLASS,ER-13855,ELPIDA RITTENBACH,CORPORATE,UNITED STATES,SAINT PAUL,MINNESOTA,55106.0,CENTRAL,OFF-AP-10000358,OFFICE SUPPLIES,APPLIANCES,FELLOWES BASIC HOME/OFFICE SERIES SURGE PROTECTORS,77.88
100,CA-2017-158568,29/08/2017,02/09/2017,STANDARD CLASS,RB-19465,RICK BENSLEY,HOME OFFICE,UNITED STATES,CHICAGO,ILLINOIS,60610.0,CENTRAL,OFF-PA-10003256,OFFICE SUPPLIES,PAPER,AVERY PERSONAL CREATIONS HEAVYWEIGHT CARDS,64.624
101,CA-2017-158568,29/08/2017,02/09/2017,STANDARD CLASS,RB-19465,RICK BENSLEY,HOME OFFICE,UNITED STATES,CHICAGO,ILLINOIS,60610.0,CENTRAL,TEC-AC-10001767,TECHNOLOGY,ACCESSORIES,SANDISK ULTRA 64 GB MICROSDHC CLASS 10 MEMORY CARD,95.976
102,CA-2017-158568,29/08/2017,02/09/2017,STANDARD CLASS,RB-19465,RICK BENSLEY,HOME OFFICE,UNITED STATES,CHICAGO,ILLINOIS,60610.0,CENTRAL,OFF-BI-10002609,OFFICE SUPPLIES,BINDERS,AVERY HIDDEN TAB DIVIDERS FOR BINDING SYSTEMS,1.788
103,CA-2017-129903,01/12/2017,04/12/2017,SECOND CLASS,GZ-14470,GARY ZANDUSKY,CONSUMER,UNITED STATES,ROCHESTER,MINNESOTA,55901.0,CENTRAL,OFF-PA-10004040,OFFICE SUPPLIES,PAPER,UNIVERSAL PREMIUM WHITE COPIER/LASER PAPER (20LB. AND 87 BRIGHT),23.92
104,US-2016-156867,13/11/2016,17/11/2016,STANDARD CLASS,LC-16870,LENA CACIOPPO,CONSUMER,UNITED STATES,AURORA,COLORADO,80013.0,WEST,TEC-AC-10001552,TECHNOLOGY,ACCESSORIES,LOGITECH K350 2.4GHZ WIRELESS KEYBOARD,238.896
105,US-2016-156867,13/11/2016,17/11/2016,STANDARD CLASS,LC-16870,LENA CACIOPPO,CONSUMER,UNITED STATES,AURORA,COLORADO,80013.0,WEST,FUR-FU-10004006,FURNITURE,FURNISHINGS,"DEFLECT-O DURAMAT LIGHWEIGHT, STUDDED, BEVELED MAT FOR LOW PILE CARPETING",102.36
106,US-2016-156867,13/11/2016,17/11/2016,STANDARD CLASS,LC-16870,LENA CACIOPPO,CONSUMER,UNITED STATES,AURORA,COLORADO,80013.0,WEST,OFF-BI-10002794,OFFICE SUPPLIES,BINDERS,"AVERY TRAPEZOID RING BINDER, 3"" CAPACITY, BLACK, 1040 SHEETS",36.882
107,CA-2018-119004,23/11/2018,28/11/2018,STANDARD CLASS,JM-15250,JANET MARTIN,CONSUMER,UNITED STATES,CHARLOTTE,NORTH CAROLINA,28205.0,SOUTH,TEC-AC-10003499,TECHNOLOGY,ACCESSORIES,MEMOREX MINI TRAVEL DRIVE 8 GB USB 2.0 FLASH DRIVE,74.112
108,CA-2018-119004,23/11/2018,28/11/2018,STANDARD CLASS,JM-15250,JANET MARTIN,CONSUMER,UNITED STATES,CHARLOTTE,NORTH CAROLINA,28205.0,SOUTH,TEC-PH-10002844,TECHNOLOGY,PHONES,SPECK PRODUCTS CANDYSHELL FLIP CASE,27.992
109,CA-2018-119004,23/11/2018,28/11/2018,STANDARD CLASS,JM-15250,JANET MARTIN,CONSUMER,UNITED STATES,CHARLOTTE,NORTH CAROLINA,28205.0,SOUTH,OFF-AR-10000390,OFFICE SUPPLIES,ART,NEWELL CHALK HOLDER,3.304
110,CA-2016-129476,15/10/2016,20/10/2016,STANDARD CLASS,PA-19060,PETE ARMSTRONG,HOME OFFICE,UNITED STATES,ORLAND PARK,ILLINOIS,60462.0,CENTRAL,TEC-AC-10000844,TECHNOLOGY,ACCESSORIES,LOGITECHÂ GAMING G510S - KEYBOARD,339.96
111,CA-2018-146780,25/12/2018,30/12/2018,STANDARD CLASS,CV-12805,CYNTHIA VOLTZ,CORPORATE,UNITED STATES,NEW YORK CITY,NEW YORK,10035.0,EAST,FUR-FU-10001934,FURNITURE,FURNISHINGS,MAGNIFIER SWING ARM LAMP,41.96
112,CA-2017-128867,03/11/2017,10/11/2017,STANDARD CLASS,CL-12565,CLAY LUDTKE,CONSUMER,UNITED STATES,URBANDALE,IOWA,50322.0,CENTRAL,OFF-AR-10000380,OFFICE SUPPLIES,ART,"HUNT POWERHOUSE ELECTRIC PENCIL SHARPENER, BLUE",75.96
113,CA-2017-128867,03/11/2017,10/11/2017,STANDARD CLASS,CL-12565,CLAY LUDTKE,CONSUMER,UNITED STATES,URBANDALE,IOWA,50322.0,CENTRAL,OFF-BI-10003981,OFFICE SUPPLIES,BINDERS,"AVERY DURABLE PLASTIC 1"" BINDERS",27.24
114,CA-2015-115259,25/08/2015,27/08/2015,SECOND CLASS,RC-19960,RYAN CROWE,CONSUMER,UNITED STATES,COLUMBUS,OHIO,43229.0,EAST,OFF-FA-10000621,OFFICE SUPPLIES,FASTENERS,"OIC COLORED BINDER CLIPS, ASSORTED SIZES",40.096
115,CA-2015-115259,25/08/2015,27/08/2015,SECOND CLASS,RC-19960,RYAN CROWE,CONSUMER,UNITED STATES,COLUMBUS,OHIO,43229.0,EAST,OFF-EN-10002600,OFFICE SUPPLIES,ENVELOPES,"REDI-STRIP #10 ENVELOPES, 4 1/8 X 9 1/2",4.72
116,CA-2015-115259,25/08/2015,27/08/2015,SECOND CLASS,RC-19960,RYAN CROWE,CONSUMER,UNITED STATES,COLUMBUS,OHIO,43229.0,EAST,OFF-PA-10004965,OFFICE SUPPLIES,PAPER,XEROX 1921,23.976
117,CA-2015-115259,25/08/2015,27/08/2015,SECOND CLASS,RC-19960,RYAN CROWE,CONSUMER,UNITED STATES,COLUMBUS,OHIO,43229.0,EAST,OFF-EN-10002504,OFFICE SUPPLIES,ENVELOPES,"TYVEK  TOP-OPENING PEEL & SEEL ENVELOPES, PLAIN WHITE",130.464
118,CA-2016-110457,02/03/2016,06/03/2016,STANDARD CLASS,DK-13090,DAVE KIPP,CONSUMER,UNITED STATES,SEATTLE,WASHINGTON,98103.0,WEST,FUR-TA-10001768,FURNITURE,TABLES,HON RACETRACK CONFERENCE TABLES,787.53
119,US-2016-136476,05/04/2016,10/04/2016,STANDARD CLASS,GG-14650,GREG GUTHRIE,CORPORATE,UNITED STATES,BRISTOL,TENNESSEE,37620.0,SOUTH,OFF-BI-10003650,OFFICE SUPPLIES,BINDERS,GBC DOCUBIND 300 ELECTRIC BINDING MACHINE,157.794
120,CA-2017-103730,12/06/2017,15/06/2017,FIRST CLASS,SC-20725,STEVEN CARTWRIGHT,CONSUMER,UNITED STATES,WILMINGTON,DELAWARE,19805.0,EAST,FUR-FU-10002157,FURNITURE,FURNISHINGS,ARTISTIC INSTA-PLAQUE,47.04
121,CA-2017-103730,12/06/2017,15/06/2017,FIRST CLASS,SC-20725,STEVEN CARTWRIGHT,CONSUMER,UNITED STATES,WILMINGTON,DELAWARE,19805.0,EAST,OFF-BI-10003910,OFFICE SUPPLIES,BINDERS,DXL ANGLE-VIEW BINDERS WITH LOCKING RINGS BY SAMSILL,30.84
122,CA-2017-103730,12/06/2017,15/06/2017,FIRST CLASS,SC-20725,STEVEN CARTWRIGHT,CONSUMER,UNITED STATES,WILMINGTON,DELAWARE,19805.0,EAST,OFF-ST-10000777,OFFICE SUPPLIES,STORAGE,"COMPANION LETTER/LEGAL FILE, BLACK",226.56
123,CA-2017-103730,12/06/2017,15/06/2017,FIRST CLASS,SC-20725,STEVEN CARTWRIGHT,CONSUMER,UNITED STATES,WILMINGTON,DELAWARE,19805.0,EAST,OFF-EN-10002500,OFFICE SUPPLIES,ENVELOPES,GLOBE WEIS PEEL & SEEL FIRST CLASS ENVELOPES,115.02
124,CA-2017-103730,12/06/2017,15/06/2017,FIRST CLASS,SC-20725,STEVEN CARTWRIGHT,CONSUMER,UNITED STATES,WILMINGTON,DELAWARE,19805.0,EAST,TEC-PH-10003875,TECHNOLOGY,PHONES,KLD OSCAR II STYLE SNAP-ON ULTRA THIN SIDE FLIP SYNTHETIC LEATHER COVER CASE FOR HTC ONE HTC M7,68.04
125,US-2015-152030,26/12/2015,28/12/2015,SECOND CLASS,AD-10180,ALAN DOMINGUEZ,HOME OFFICE,UNITED STATES,HOUSTON,TEXAS,77041.0,CENTRAL,FUR-CH-10004063,FURNITURE,CHAIRS,GLOBAL DELUXE HIGH-BACK MANAGER'S CHAIR,600.558
126,US-2015-134614,20/09/2015,25/09/2015,STANDARD CLASS,PF-19165,PHILIP FOX,CONSUMER,UNITED STATES,BLOOMINGTON,ILLINOIS,61701.0,CENTRAL,FUR-TA-10004534,FURNITURE,TABLES,BEVIS 44 X 96 CONFERENCE TABLES,617.7
127,US-2018-107272,05/11/2018,12/11/2018,STANDARD CLASS,TS-21610,TROY STAEBEL,CONSUMER,UNITED STATES,PHOENIX,ARIZONA,85023.0,WEST,OFF-BI-10003274,OFFICE SUPPLIES,BINDERS,"AVERY DURABLE SLANT RING BINDERS, NO LABELS",2.388
128,US-2018-107272,05/11/2018,12/11/2018,STANDARD CLASS,TS-21610,TROY STAEBEL,CONSUMER,UNITED STATES,PHOENIX,ARIZONA,85023.0,WEST,OFF-ST-10002974,OFFICE SUPPLIES,STORAGE,"TRAV-L-FILE HEAVY-DUTY SHUTTLE II, BLACK",243.992
129,US-2017-125969,06/11/2017,10/11/2017,SECOND CLASS,LS-16975,LINDSAY SHAGIARI,HOME OFFICE,UNITED STATES,LOS ANGELES,CALIFORNIA,90004.0,WEST,FUR-CH-10001146,FURNITURE,CHAIRS,"GLOBAL TASK CHAIR, BLACK",81.424
130,US-2017-125969,06/11/2017,10/11/2017,SECOND CLASS,LS-16975,LINDSAY SHAGIARI,HOME OFFICE,UNITED STATES,LOS ANGELES,CALIFORNIA,90004.0,WEST,FUR-FU-10003773,FURNITURE,FURNISHINGS,ELDON CLEATMAT PLUS CHAIR MATS FOR HIGH PILE CARPETS,238.56
131,US-2018-164147,02/02/2018,05/02/2018,FIRST CLASS,DW-13585,DOROTHY WARDLE,CORPORATE,UNITED STATES,COLUMBUS,OHIO,43229.0,EAST,TEC-PH-10002293,TECHNOLOGY,PHONES,ANKER 36W 4-PORT USB WALL CHARGER TRAVEL POWER ADAPTER FOR IPHONE 5S 5C 5,59.97
132,US-2018-164147,02/02/2018,05/02/2018,FIRST CLASS,DW-13585,DOROTHY WARDLE,CORPORATE,UNITED STATES,COLUMBUS,OHIO,43229.0,EAST,OFF-PA-10002377,OFFICE SUPPLIES,PAPER,XEROX 1916,78.304
133,US-2018-164147,02/02/2018,05/02/2018,FIRST CLASS,DW-13585,DOROTHY WARDLE,CORPORATE,UNITED STATES,COLUMBUS,OHIO,43229.0,EAST,OFF-FA-10002780,OFFICE SUPPLIES,FASTENERS,STAPLES,21.456
134,CA-2017-145583,13/10/2017,19/10/2017,STANDARD CLASS,LC-16885,LENA CREIGHTON,CONSUMER,UNITED STATES,ROSEVILLE,CALIFORNIA,95661.0,WEST,OFF-PA-10001804,OFFICE SUPPLIES,PAPER,XEROX 195,20.04
135,CA-2017-145583,13/10/2017,19/10/2017,STANDARD CLASS,LC-16885,LENA CREIGHTON,CONSUMER,UNITED STATES,ROSEVILLE,CALIFORNIA,95661.0,WEST,OFF-PA-10001736,OFFICE SUPPLIES,PAPER,XEROX 1880,35.44
136,CA-2017-145583,13/10/2017,19/10/2017,STANDARD CLASS,LC-16885,LENA CREIGHTON,CONSUMER,UNITED STATES,ROSEVILLE,CALIFORNIA,95661.0,WEST,OFF-AR-10001149,OFFICE SUPPLIES,ART,"SANFORD COLORIFIC COLORED PENCILS, 12/BOX",11.52
137,CA-2017-145583,13/10/2017,19/10/2017,STANDARD CLASS,LC-16885,LENA CREIGHTON,CONSUMER,UNITED STATES,ROSEVILLE,CALIFORNIA,95661.0,WEST,OFF-FA-10002988,OFFICE SUPPLIES,FASTENERS,IDEAL CLAMPS,4.02
138,CA-2017-145583,13/10/2017,19/10/2017,STANDARD CLASS,LC-16885,LENA CREIGHTON,CONSUMER,UNITED STATES,ROSEVILLE,CALIFORNIA,95661.0,WEST,OFF-BI-10004781,OFFICE SUPPLIES,BINDERS,GBC WIRE BINDING STRIPS,76.176
139,CA-2017-145583,13/10/2017,19/10/2017,STANDARD CLASS,LC-16885,LENA CREIGHTON,CONSUMER,UNITED STATES,ROSEVILLE,CALIFORNIA,95661.0,WEST,OFF-SU-10001218,OFFICE SUPPLIES,SUPPLIES,FISKARS SOFTGRIP SCISSORS,65.88
140,CA-2017-145583,13/10/2017,19/10/2017,STANDARD CLASS,LC-16885,LENA CREIGHTON,CONSUMER,UNITED STATES,ROSEVILLE,CALIFORNIA,95661.0,WEST,FUR-FU-10001706,FURNITURE,FURNISHINGS,LONGER-LIFE SOFT WHITE BULBS,43.12
141,CA-2017-110366,05/09/2017,07/09/2017,SECOND CLASS,JD-15895,JONATHAN DOHERTY,CORPORATE,UNITED STATES,PHILADELPHIA,PENNSYLVANIA,19140.0,EAST,FUR-FU-10004848,FURNITURE,FURNISHINGS,"HOWARD MILLER 13-3/4"" DIAMETER BRUSHED CHROME ROUND WALL CLOCK",82.8
142,CA-2018-106180,18/09/2018,23/09/2018,STANDARD CLASS,SH-19975,SALLY HUGHSBY,CORPORATE,UNITED STATES,SAN FRANCISCO,CALIFORNIA,94122.0,WEST,OFF-AR-10000940,OFFICE SUPPLIES,ART,NEWELL 343,8.82
143,CA-2018-106180,18/09/2018,23/09/2018,STANDARD CLASS,SH-19975,SALLY HUGHSBY,CORPORATE,UNITED STATES,SAN FRANCISCO,CALIFORNIA,94122.0,WEST,OFF-EN-10004030,OFFICE SUPPLIES,ENVELOPES,CONVENIENCE PACKS OF BUSINESS ENVELOPES,10.86
144,CA-2018-106180,18/09/2018,23/09/2018,STANDARD CLASS,SH-19975,SALLY HUGHSBY,CORPORATE,UNITED STATES,SAN FRANCISCO,CALIFORNIA,94122.0,WEST,OFF-PA-10004327,OFFICE SUPPLIES,PAPER,XEROX 1911,143.7
145,CA-2018-155376,22/12/2018,27/12/2018,STANDARD CLASS,SG-20080,SANDRA GLASSCO,CONSUMER,UNITED STATES,INDEPENDENCE,MISSOURI,64055.0,CENTRAL,OFF-AP-10001058,OFFICE SUPPLIES,APPLIANCES,SANYO 2.5 CUBIC FOOT MID-SIZE OFFICE REFRIGERATORS,839.43
146,CA-2016-110744,07/09/2016,12/09/2016,STANDARD CLASS,HA-14920,HELEN ANDREADA,CONSUMER,UNITED STATES,PASADENA,CALIFORNIA,91104.0,WEST,OFF-ST-10003656,OFFICE SUPPLIES,STORAGE,SAFCO INDUSTRIAL WIRE SHELVING,671.93
147,CA-2015-110072,22/10/2015,28/10/2015,STANDARD CLASS,MG-17680,MAUREEN GASTINEAU,HOME OFFICE,UNITED STATES,NEWARK,OHIO,43055.0,EAST,FUR-FU-10000521,FURNITURE,FURNISHINGS,"SETH THOMAS 14"" PUTTY-COLORED WALL CLOCK",93.888
148,CA-2017-114489,05/12/2017,09/12/2017,STANDARD CLASS,JE-16165,JUSTIN ELLISON,CORPORATE,UNITED STATES,FRANKLIN,WISCONSIN,53132.0,CENTRAL,TEC-PH-10000215,TECHNOLOGY,PHONES,PLANTRONICS CORDLESSÂ PHONE HEADSETÂ WITH IN-LINE VOLUME - M214C,384.45
149,CA-2017-114489,05/12/2017,09/12/2017,STANDARD CLASS,JE-16165,JUSTIN ELLISON,CORPORATE,UNITED STATES,FRANKLIN,WISCONSIN,53132.0,CENTRAL,TEC-PH-10001448,TECHNOLOGY,PHONES,ANKER ASTRO 15000MAH USB PORTABLE CHARGER,149.97
150,CA-2017-114489,05/12/2017,09/12/2017,STANDARD CLASS,JE-16165,JUSTIN ELLISON,CORPORATE,UNITED STATES,FRANKLIN,WISCONSIN,53132.0,CENTRAL,FUR-CH-10000454,FURNITURE,CHAIRS,"HON DELUXE FABRIC UPHOLSTERED STACKING CHAIRS, ROUNDED BACK",1951.84
151,CA-2017-114489,05/12/2017,09/12/2017,STANDARD CLASS,JE-16165,JUSTIN ELLISON,CORPORATE,UNITED STATES,FRANKLIN,WISCONSIN,53132.0,CENTRAL,OFF-BI-10002735,OFFICE SUPPLIES,BINDERS,GBC PRESTIGE THERM-A-BIND COVERS,171.55
152,CA-2017-158834,13/03/2017,16/03/2017,FIRST CLASS,TW-21025,TAMARA WILLINGHAM,HOME OFFICE,UNITED STATES,SCOTTSDALE,ARIZONA,85254.0,WEST,OFF-AP-10000326,OFFICE SUPPLIES,APPLIANCES,BELKIN 7 OUTLET SURGEMASTER SURGE PROTECTOR WITH PHONE PROTECTION,157.92
153,CA-2017-158834,13/03/2017,16/03/2017,FIRST CLASS,TW-21025,TAMARA WILLINGHAM,HOME OFFICE,UNITED STATES,SCOTTSDALE,ARIZONA,85254.0,WEST,TEC-PH-10001254,TECHNOLOGY,PHONES,JABRA BIZ 2300 DUO QD DUO CORDEDÂ HEADSET,203.184
154,CA-2016-124919,31/05/2016,02/06/2016,FIRST CLASS,SP-20650,STEPHANIE PHELPS,CORPORATE,UNITED STATES,SAN JOSE,CALIFORNIA,95123.0,WEST,OFF-PA-10001950,OFFICE SUPPLIES,PAPER,SOUTHWORTH 25% COTTON ANTIQUE LAID PAPER & ENVELOPES,58.38
155,CA-2016-124919,31/05/2016,02/06/2016,FIRST CLASS,SP-20650,STEPHANIE PHELPS,CORPORATE,UNITED STATES,SAN JOSE,CALIFORNIA,95123.0,WEST,OFF-PA-10002254,OFFICE SUPPLIES,PAPER,XEROX 1883,105.52
156,CA-2016-124919,31/05/2016,02/06/2016,FIRST CLASS,SP-20650,STEPHANIE PHELPS,CORPORATE,UNITED STATES,SAN JOSE,CALIFORNIA,95123.0,WEST,OFF-ST-10001590,OFFICE SUPPLIES,STORAGE,"TENEX PERSONAL PROJECT FILE WITH SCOOP FRONT DESIGN, BLACK",80.88
157,CA-2016-118948,28/05/2016,03/06/2016,STANDARD CLASS,NK-18490,NEIL KNUDSON,HOME OFFICE,UNITED STATES,SEATTLE,WASHINGTON,98105.0,WEST,OFF-AR-10001547,OFFICE SUPPLIES,ART,NEWELL 311,6.63
158,CA-2015-104269,01/03/2015,06/03/2015,SECOND CLASS,DB-13060,DAVE BROOKS,CONSUMER,UNITED STATES,SEATTLE,WASHINGTON,98115.0,WEST,FUR-CH-10004063,FURNITURE,CHAIRS,GLOBAL DELUXE HIGH-BACK MANAGER'S CHAIR,457.568
159,CA-2017-114104,20/11/2017,24/11/2017,STANDARD CLASS,NP-18670,NORA PAIGE,CONSUMER,UNITED STATES,EDMOND,OKLAHOMA,73034.0,CENTRAL,OFF-LA-10002475,OFFICE SUPPLIES,LABELS,AVERY 519,14.62
160,CA-2017-114104,20/11/2017,24/11/2017,STANDARD CLASS,NP-18670,NORA PAIGE,CONSUMER,UNITED STATES,EDMOND,OKLAHOMA,73034.0,CENTRAL,TEC-PH-10004536,TECHNOLOGY,PHONES,AVAYA 5420 DIGITAL PHONE,944.93
161,CA-2017-162733,11/05/2017,12/05/2017,FIRST CLASS,TT-21070,TED TREVINO,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90045.0,WEST,OFF-PA-10002751,OFFICE SUPPLIES,PAPER,XEROX 1920,5.98
162,CA-2016-119697,28/12/2016,31/12/2016,SECOND CLASS,EM-13960,ERIC MURDOCK,CONSUMER,UNITED STATES,PHILADELPHIA,PENNSYLVANIA,19134.0,EAST,TEC-AC-10003657,TECHNOLOGY,ACCESSORIES,LENOVO 17-KEY USB NUMERIC KEYPAD,54.384
163,CA-2017-154508,16/11/2017,20/11/2017,STANDARD CLASS,RD-19900,RUBEN DARTT,CONSUMER,UNITED STATES,CARLSBAD,NEW MEXICO,88220.0,WEST,OFF-EN-10001990,OFFICE SUPPLIES,ENVELOPES,STAPLE ENVELOPE,28.4
164,CA-2017-113817,07/11/2017,11/11/2017,STANDARD CLASS,MJ-17740,MAX JONES,CONSUMER,UNITED STATES,SEATTLE,WASHINGTON,98115.0,WEST,OFF-BI-10004002,OFFICE SUPPLIES,BINDERS,WILSON JONES INTERNATIONAL SIZE A4 RING BINDERS,27.68
165,CA-2015-139892,08/09/2015,12/09/2015,STANDARD CLASS,BM-11140,BECKY MARTIN,CONSUMER,UNITED STATES,SAN ANTONIO,TEXAS,78207.0,CENTRAL,OFF-AR-10004441,OFFICE SUPPLIES,ART,BIC BRITE LINER HIGHLIGHTERS,9.936
166,CA-2015-139892,08/09/2015,12/09/2015,STANDARD CLASS,BM-11140,BECKY MARTIN,CONSUMER,UNITED STATES,SAN ANTONIO,TEXAS,78207.0,CENTRAL,TEC-MA-10000822,TECHNOLOGY,MACHINES,LEXMARK MX611DHE MONOCHROME LASER PRINTER,8159.952
167,CA-2015-139892,08/09/2015,12/09/2015,STANDARD CLASS,BM-11140,BECKY MARTIN,CONSUMER,UNITED STATES,SAN ANTONIO,TEXAS,78207.0,CENTRAL,OFF-ST-10000991,OFFICE SUPPLIES,STORAGE,SPACE SOLUTIONS HD INDUSTRIAL STEEL SHELVING.,275.928
168,CA-2015-139892,08/09/2015,12/09/2015,STANDARD CLASS,BM-11140,BECKY MARTIN,CONSUMER,UNITED STATES,SAN ANTONIO,TEXAS,78207.0,CENTRAL,FUR-CH-10004287,FURNITURE,CHAIRS,SAFCO ARCO FOLDING CHAIR,1740.06
169,CA-2015-139892,08/09/2015,12/09/2015,STANDARD CLASS,BM-11140,BECKY MARTIN,CONSUMER,UNITED STATES,SAN ANTONIO,TEXAS,78207.0,CENTRAL,OFF-AR-10002656,OFFICE SUPPLIES,ART,SANFORD LIQUID ACCENT HIGHLIGHTERS,32.064
170,CA-2015-139892,08/09/2015,12/09/2015,STANDARD CLASS,BM-11140,BECKY MARTIN,CONSUMER,UNITED STATES,SAN ANTONIO,TEXAS,78207.0,CENTRAL,OFF-AP-10002518,OFFICE SUPPLIES,APPLIANCES,KENSINGTON 7 OUTLET MASTERPIECE POWER CENTER,177.98
171,CA-2015-139892,08/09/2015,12/09/2015,STANDARD CLASS,BM-11140,BECKY MARTIN,CONSUMER,UNITED STATES,SAN ANTONIO,TEXAS,78207.0,CENTRAL,TEC-PH-10003931,TECHNOLOGY,PHONES,JBL MICRO WIRELESS PORTABLE BLUETOOTH SPEAKER,143.976
172,CA-2015-118962,05/08/2015,09/08/2015,STANDARD CLASS,CS-12130,CHAD SIEVERT,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90004.0,WEST,OFF-PA-10000659,OFFICE SUPPLIES,PAPER,"ADAMS PHONE MESSAGE BOOK, PROFESSIONAL, 400 MESSAGE CAPACITY, 5 3/6Â X 11Â",20.94
173,CA-2015-118962,05/08/2015,09/08/2015,STANDARD CLASS,CS-12130,CHAD SIEVERT,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90004.0,WEST,OFF-PA-10001144,OFFICE SUPPLIES,PAPER,XEROX 1913,110.96
174,CA-2015-118962,05/08/2015,09/08/2015,STANDARD CLASS,CS-12130,CHAD SIEVERT,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90004.0,WEST,FUR-CH-10003817,FURNITURE,CHAIRS,"GLOBAL VALUE STENO CHAIR, GRAY",340.144
175,US-2015-100853,14/09/2015,19/09/2015,STANDARD CLASS,JB-15400,JENNIFER BRAXTON,CORPORATE,UNITED STATES,CHICAGO,ILLINOIS,60623.0,CENTRAL,OFF-AP-10000891,OFFICE SUPPLIES,APPLIANCES,KENSINGTON 7 OUTLET MASTERPIECE HOMEOFFICE POWER CONTROL CENTER,52.448
176,US-2015-100853,14/09/2015,19/09/2015,STANDARD CLASS,JB-15400,JENNIFER BRAXTON,CORPORATE,UNITED STATES,CHICAGO,ILLINOIS,60623.0,CENTRAL,OFF-LA-10003148,OFFICE SUPPLIES,LABELS,AVERY 51,20.16
177,US-2018-152366,21/04/2018,25/04/2018,SECOND CLASS,SJ-20500,SHIRLEY JACKSON,CONSUMER,UNITED STATES,HOUSTON,TEXAS,77036.0,CENTRAL,OFF-AP-10002684,OFFICE SUPPLIES,APPLIANCES,"ACCO 7-OUTLET MASTERPIECE POWER CENTER, WIHTOUT FAX/PHONE LINE PROTECTION",97.264
